"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
"ADH1C",-0.14052003493395,0.11312554028437,-0.433047470637099,0.668718616230642,0.791412625783097,-6.4266350683488,"ADH1C"
"CORO1C",0.0596126695989421,0.0370534867864044,0.432203125082859,0.669323913317411,0.791412625783097,-6.42700416262273,"CORO1C"
"ADGRF5",0.0582639513511171,0.0367410742539013,0.432099327921302,0.66939833950384,0.791412625783097,-6.42704948719083,"ADGRF5"
"KRT10",-0.115605738144953,-0.0835506505376023,-0.431814361614965,0.66960268800681,0.791412625783097,-6.42717386683161,"KRT10"
"FCN2",0.0533228059260817,-0.0027786038399825,0.430088878936775,0.670840580680801,0.791921295972889,-6.42792526462171,"FCN2"
"CD48",0.0652085387834623,0.0713197315956662,0.426143684947366,0.67367449504428,0.794464674907602,-6.42963214872554,"CD48"
"ADH1B",-0.137581370327239,0.0344152953849454,-0.424454363676451,0.674889477357138,0.794464674907602,-6.43035829356359,"ADH1B"
"GRAP2",-0.0788193342715114,-0.153871991475751,-0.422775892541296,0.676097547540905,0.794464674907602,-6.43107695990825,"GRAP2"
"IGHA1",-0.0899128848538381,-0.0641592760224367,-0.421918143501139,0.676715249754823,0.794464674907602,-6.4314431365835,"IGHA1"
"GANAB",-0.0421545645966543,0.0329537977401956,-0.421419995383281,0.677074093807762,0.794464674907602,-6.43165546171128,"GANAB"
"HLA-DPB1",0.118616240099637,-0.0831778747157529,0.421313627863429,0.677150726387804,0.794464674907602,-6.43170076659649,"HLA-DPB1"
"TGFBI",-0.0547533451233275,0.0687204078501751,-0.420648542992212,0.677629967814367,0.794464674907602,-6.43198378917857,"TGFBI"
"CDSN",0.137171641455923,0.0661253037240044,0.419107274518865,0.678741094579832,0.794464674907602,-6.4326379720991,"CDSN"
"PRCP",0.0557062640077636,0.00860638430996228,0.418087027102898,0.679477016458593,0.794464674907602,-6.43306970853928,"PRCP"
"SYTL4",-0.0715460617542672,-0.0489689878288977,-0.416570302137542,0.680571655367471,0.794464674907602,-6.43370962132748,"SYTL4"
"CACHD1",-0.0382675168281472,0.0200411620664864,-0.416549132183413,0.680586939043949,0.794464674907602,-6.43371853679885,"CACHD1"
"TFPI",0.0322663012210335,0.00390018800436263,0.414265241730481,0.682236613352226,0.795701233763541,-6.43467774610788,"TFPI"
"RAP1GAP2",0.0800337600579662,-0.0504705449331898,0.413844355135466,0.682540799731964,0.795701233763541,-6.43485394653144,"RAP1GAP2"
"CFHR2",-0.0618379833614996,-0.0382012201435111,-0.412978815245113,0.683166521342895,0.795909129973156,-6.4352157420665,"CFHR2"
"LXN",0.0681405080518475,-0.135406590790484,0.411062092990527,0.684552992466033,0.797002469631592,-6.43601427308919,"LXN"
"ENPP1",0.0407606597124041,0.10100775417146,0.410372220496275,0.685052291929752,0.797062149995441,-6.43630078622911,"ENPP1"
"LAMB1",-0.054548908084561,0.0208399418196332,-0.40654307370727,0.687826310566288,0.798722589097536,-6.43788245192385,"LAMB1"
"C8B",0.0381426311643262,0.0867370159270281,0.40452825125062,0.689287740577768,0.799085381190908,-6.43870882038733,"C8B"
"DBN1",0.123149456879464,-0.0781695289886416,0.403635835413939,0.689935438734814,0.799085381190908,-6.4390735454602,"DBN1"
"MASP2",0.0429699867879839,0.031025258001695,0.402502548357228,0.690758304099505,0.799517906957072,-6.43953556765509,"MASP2"
"ADGRL4",-0.0734652786632289,0.0320245632740268,-0.401683983641159,0.691352894966731,0.799685825842532,-6.43986848549959,"ADGRL4"
"PDLIM1",0.0677159689256663,-0.0211968178728161,0.394994587119478,0.696219497600696,0.804269146903661,-6.44256405460548,"PDLIM1"
"IL1R1",-0.0518495380094808,0.169220359359932,-0.391214304131109,0.698975589853307,0.806928990492559,-6.44406759927409,"IL1R1"
"YWHAZ",0.0530633474021228,-0.0333608033613943,0.390474031707816,0.699515795386907,0.807028923471665,-6.44436035863656,"YWHAZ"
"HBD",0.0953419028016302,-0.23514559747485,0.389161823157609,0.700473761554462,0.807585242783259,-6.4448779588839,"HBD"
"FLG2",-0.11147662948653,0.125783608199311,-0.388570098402392,0.700905910543762,0.807585242783259,-6.4451108015903,"FLG2"
"ADGRE5",0.044284528047629,-0.00252300164162046,0.384429346481416,0.703932856476581,0.810547929884685,-6.44673038705695,"ADGRE5"
"MST1",0.0668828565008314,-0.0069027556290063,0.381551893103954,0.706039253482418,0.812417886340963,-6.44784575945302,"MST1"
"KRT2",-0.100919679216681,-0.0405973181382405,-0.376721258650244,0.709580820947457,0.814941433483232,-6.4496996129624,"KRT2"
"OSMR",-0.0618428934068957,0.0515920940302094,-0.375594451056782,0.710407899518491,0.815355826325747,-6.45012869023442,"OSMR"
"C1R",0.0369919676612255,0.0376252764010303,0.37435700212706,0.711316606215604,0.815355826325747,-6.45059843486063,"C1R"
"ADAM10",0.0391158763113469,0.034735975883145,0.372087287365419,0.712984476935682,0.816151286443748,-6.45145605181137,"ADAM10"
"PLXNA1",-0.048479289168234,0.00726455735342959,-0.371897703605631,0.713123856197798,0.816151286443748,-6.45152745313787,"PLXNA1"
"DSC1",-0.0694546880695921,0.0529897556072128,-0.37149971715246,0.713416483199609,0.816151286443748,-6.45167722636731,"DSC1"
"MBL2",0.108649075810351,-0.0603563454890766,0.370916147603572,0.713845644579242,0.816151286443748,-6.45189655291184,"MBL2"
"TOR1A",-0.0467307883820577,0.238595657948616,-0.367645386061542,0.716252762228121,0.818029682773419,-6.4531195127722,"TOR1A"
"PXDN",0.0342460367651213,0.095120189893326,0.365288479454789,0.717989187159304,0.819309021139449,-6.45399413518247,"PXDN"
"NPPA",-0.101557725713783,-0.11219370401136,-0.363330969845773,0.719432537533257,0.820053061610114,-6.45471631627988,"NPPA"
"PLXND1",-0.0394273983905139,0.0624880877893838,-0.363153912154996,0.719563141750078,0.820053061610114,-6.45478144861442,"PLXND1"
"FABP5",0.10763170178529,-0.216781004439018,0.361316162275999,0.720919245683138,0.821046914235569,-6.45545562741624,"FABP5"
"CD163",0.0528208519004352,-0.00233731770512964,0.36008936924132,0.721825034226535,0.821046914235569,-6.4559037932043,"CD163"
"PTPN6",0.0360859460246505,0.0488748839006638,0.359345433885204,0.722374512162561,0.821046914235569,-6.456174829337,"PTPN6"
"ARHGAP45",0.0693987276855149,-0.0308946198509066,0.358991967139309,0.72263563945768,0.821046914235569,-6.45630341264704,"ARHGAP45"
"IGKV1D-8",-0.115733646172408,-0.100698253525816,-0.358846905921967,0.722742814892018,0.821046914235569,-6.45635614644276,"IGKV1D-8"
"SEPTIN7",0.0400775235424189,0.0559783913794518,0.356744020934687,0.724297134835948,0.821807186279608,-6.4571182349,"SEPTIN7"
"IGHV6-1",-0.0716224304881265,0.000309939927409595,-0.355669962560915,0.725091477207595,0.821807186279608,-6.4575057650787,"IGHV6-1"
"ADIPOQ",-0.0877334156019463,0.0352267199158137,-0.354928039669857,0.725640365313342,0.821807186279608,-6.45777278240624,"ADIPOQ"
"TTYH3",0.0734298109557501,0.00789255304038855,0.35380003384571,0.726475171203706,0.822136978098851,-6.45817769329773,"TTYH3"
"PARVB",-0.0603390290847625,-0.033720362336185,-0.348878192038624,0.73012171344271,0.825738415902467,-6.45992951727851,"PARVB"
"LASP1",-0.0549439576716682,0.0167801765413245,-0.346194632594408,0.732112673229344,0.827179766784487,-6.46087443754386,"LASP1"
"C2",0.0415911633012914,0.0506920868301941,0.345907113440559,0.732326100441578,0.827179766784487,-6.46097524872612,"C2"
"IGHD",-0.130088209717886,-0.140543042268733,-0.344913507878633,0.733063828978023,0.827487659741055,-6.46132299233588,"IGHD"
"APOB",-0.0468822662846186,0.0577421562654628,-0.338026698402599,0.738184281644454,0.832211557063044,-6.46370601685403,"APOB"
"ACTR3",-0.0340678349789688,-0.00772135603416163,-0.330823603200143,0.743553116659065,0.836805607944246,-6.46614753798586,"ACTR3"
"C1QTNF1",0.091810139992129,-0.0295203854334883,0.329083322564053,0.744852236227035,0.837605643645951,-6.46672959754689,"C1QTNF1"
"CHI3L1",0.0693390618637695,-0.00716056104683048,0.3278558324835,0.745769021431238,0.838106815619819,-6.4671383176269,"CHI3L1"
"CSTB",0.0368159453323231,-0.0198297083120639,0.325495412014189,0.747533040430236,0.839097063682047,-6.46792001709387,"CSTB"
"DCXR",-0.079033632289729,-0.0408116259415017,-0.325055790749035,0.747861739117836,0.839097063682047,-6.46806498776678,"DCXR"
"VTN",-0.0266128496699918,0.0323087267744249,-0.321491175566584,0.75052874394191,0.841329953038852,-6.46923329146114,"VTN"
"RNASE2",0.0629375255679245,0.0561543195948333,0.319164897577884,0.752270949217225,0.842285626278196,-6.46998884167131,"RNASE2"
"DSG1",-0.0668597380152529,0.0320960665146011,-0.316760364015527,0.754073170907669,0.84370828367594,-6.47076408948323,"DSG1"
"MYH7",0.0776921609192673,-0.141803529257653,0.310686995584376,0.758631534100575,0.846678481282888,-6.4726963160641,"MYH7"
"F11",-0.0369964135235007,0.0127112770131272,-0.308788682657134,0.760058149197364,0.847207673823377,-6.47329264729564,"F11"
"CDV3",-0.0494115246400878,-0.0115039738150617,-0.307137022080562,0.761300106170656,0.847529968008509,-6.47380854564095,"CDV3"
"MMP1",-0.0546776423620948,-0.0678148439702811,-0.30268207739233,0.764653224593985,0.850730510664602,-6.47518636272289,"MMP1"
"IGKV3D-20",-0.0824037503172123,-0.0392518048734571,-0.295696968682209,0.769920147468346,0.854986231177396,-6.47730647636103,"IGKV3D-20"
"CYB5A",-0.0546121164003817,0.0273515888461947,-0.288117840067686,0.775647736441937,0.859736649925362,-6.47955129135383,"CYB5A"
"APOL1",-0.0401555835947636,0.0600022734561545,-0.285879381022908,0.77734184944355,0.860492479950889,-6.48020321379821,"APOL1"
"TUBA8",0.0400064407652803,-0.00506332139688006,0.285501236653618,0.777628148315001,0.860492479950889,-6.48031284482789,"TUBA8"
"APOE",0.0626168363629689,-0.0781594610399616,0.285299731718903,0.77778072386792,0.860492479950889,-6.48037120595699,"APOE"
"TIMP3",-0.036928878962232,0.127834623692843,-0.28377084497999,0.778938662561398,0.860735731185441,-6.48081267831083,"TIMP3"
"CUTA",-0.0405366589771538,0.128969662303644,-0.28373178041009,0.778968255878899,0.860735731185441,-6.48082392749252,"CUTA"
"TNC",0.0373985879439635,0.05312857973009,0.282147760802147,0.780168514042268,0.861526869324143,-6.48127877176705,"TNC"
"STC2",-0.0320360223185878,0.16287542473132,-0.270643587011439,0.788902079237989,0.869013497810764,-6.48450622127174,"STC2"
"XYLT2",-0.0229243921348486,0.0376759599236139,-0.269495743162628,0.789775050100109,0.869318296470771,-6.4848209189514,"XYLT2"
"CD44",0.0351528102508131,0.0452473826730564,0.268967687046432,0.790176747310994,0.869318296470771,-6.48496524651208,"CD44"
"FLG",0.0869941226633162,-0.126087196345044,0.265117920873955,0.793107082088961,0.871487028434997,-6.48600895460274,"FLG"
"PKM",0.0251716068112538,0.0197896286857604,0.263190632433945,0.794575248950711,0.872561338199577,-6.48652584154301,"PKM"
"FAM111B",-0.0496300678046207,0.00819596438416231,-0.260537053797039,0.796597951426547,0.873703918364875,-6.48723137910707,"FAM111B"
"KRT1",-0.0830051460168746,-0.0288972474705941,-0.259341080756952,0.797510062621561,0.874165373631397,-6.48754704197874,"KRT1"
"KNG1",-0.0287810046974667,0.0126278332922049,-0.252962359956274,0.802379734035072,0.877880410115862,-6.48920623179032,"KNG1"
"CLEC11A",-0.0243543651351882,0.0427309603148664,-0.250866858268865,0.803981281208742,0.878503692140061,-6.48974233089664,"CLEC11A"
"CSTA",-0.0565813885927435,0.0468956660674984,-0.24914819012271,0.805295475123674,0.878503692140061,-6.49017871194556,"CSTA"
"GC",-0.0264568737578225,0.0683761063959444,-0.248897541967611,0.805487184214213,0.878503692140061,-6.49024210377448,"GC"
"MGAT2",0.0253903035743834,0.102406681307203,0.246711849625639,0.807159443123298,0.879104910936975,-6.49079220025594,"MGAT2"
"CA13",-0.0654356102038876,-0.355842980319547,-0.244642104354257,0.808743854673344,0.87997267123173,-6.49130866463584,"CA13"
"TUBA4A",0.0427868908338113,-0.0454323949825756,0.241065164979311,0.811483998469674,0.88209504234823,-6.4921910123029,"TUBA4A"
"ALDOA",-0.0274430476737253,0.0400412597821586,-0.240790956476975,0.811694159820556,0.88209504234823,-6.49225811940927,"ALDOA"
"BIN2",-0.0351049269587675,-0.0446109224818046,-0.239557721020133,0.812639525069434,0.88209504234823,-6.49255898967711,"BIN2"
"SEMA7A",-0.027567661562641,0.0323822759012055,-0.237585574894632,0.814151921361749,0.883156261038141,-6.49303693503761,"SEMA7A"
"SPP1",-0.0317513436317999,-0.00432605272714707,-0.236567201298414,0.814933178480018,0.8834650362681,-6.49328219601174,"SPP1"
"FHL1",0.0373006549878708,-0.0363812186217201,0.234012939064991,0.816893568224041,0.885050948764049,-6.49389274021283,"FHL1"
"KRT5",-0.0784452911873401,-0.294818855326654,-0.228905498567374,0.820817152012075,0.887822271102441,-6.49509378059089,"KRT5"
"CLN5",0.0494833300762523,0.00692898856286986,0.228734441032754,0.820948643037389,0.887822271102441,-6.49513354895343,"CLN5"
"YWHAQ",0.031010674610373,-0.00157979311473356,0.225390103376265,0.823520486047253,0.88952212791625,-6.49590511109216,"YWHAQ"
"SMPDL3A",-0.0516625561926276,-0.0208399194320156,-0.22266924456369,0.825614351605706,0.890702202247756,-6.49652448337122,"SMPDL3A"
"REG1B",-0.0348796007718476,0.00209104329854259,-0.218823224606055,0.828576340492127,0.892814845387943,-6.4973872057194,"REG1B"
"PLXNB2",0.0228904612584106,0.0530984645700535,0.218093156264756,0.829138891910133,0.892880198975864,-6.49754928072161,"PLXNB2"
"SORL1",0.0275540876415423,0.0180198407982253,0.216594026952029,0.830294331620934,0.893583554720896,-6.4978803956608,"SORL1"
"IGHM",-0.0401572901681819,-0.0101517872251394,-0.207747180444302,0.837120803440778,0.89929825442098,-6.49978807694203,"IGHM"
"KRT14",-0.0622210686395792,-0.0593619219898111,-0.204255255152593,0.839818888751576,0.901652264990376,-6.50051923814289,"KRT14"
"IFT81",-0.0304118524563433,0.00129783249381883,-0.197855831615239,0.84476865936956,0.905327376517136,-6.50182712772946,"IFT81"
"IL6R",-0.0189652296535826,0.0303984799743493,-0.196049764869312,0.846166787485272,0.906279780214508,-6.50218873688255,"IL6R"
"TNFSF13B",-0.0325430180589525,0.194319321011656,-0.19435134708183,0.847482050750128,0.907142339521346,-6.50252577676826,"TNFSF13B"
"LEP",-0.0802782954679014,-0.0215490233778063,-0.191724389748972,0.849517266654525,0.908774033300301,-6.50304132132717,"LEP"
"H6PD",0.0219560783253703,0.0616090128869581,0.189558070828991,0.851196408213331,0.909763007497147,-6.50346120241103,"H6PD"
"LGALS1",0.0216666934085846,-0.0518029545102273,0.189212237157792,0.851464534841344,0.909763007497147,-6.50352779238193,"LGALS1"
"CBX3",-0.0206052378208752,-0.0161685739388245,-0.180270353506051,0.858403459196302,0.915527430401811,-6.50520744414608,"CBX3"
"TREML2",0.0299412182507406,-0.0241315271334015,0.176674434127084,0.861197211884897,0.917211382675966,-6.50586004578401,"TREML2"
"HSCB",0.0260230706160789,0.0697648193703498,0.176671510228252,0.861199484284805,0.917211382675966,-6.50586057108846,"HSCB"
"F5",-0.0208437877325431,0.0468361328040436,-0.176247445063238,0.861529072766464,0.917211382675966,-6.50593666633945,"F5"
"IGHV3-7",0.0344531887285457,0.00240911673389853,0.172983204817525,0.864066931366288,0.918813551046399,-6.50651630312615,"IGHV3-7"
"CA3",0.0288938830917377,-0.0894053181221414,0.171254048943299,0.865411908515016,0.919694017472051,-6.50681897283806,"CA3"
"NAPA",0.0165202088456877,-0.00165762733644757,0.17001430412964,0.866376465489906,0.920169392302414,-6.50703410946281,"NAPA"
"HNRNPU",0.0459102244089237,-0.0975371005836015,0.167802633022843,0.868097732627541,0.921223113998981,-6.50741403495697,"HNRNPU"
"FAM3C",-0.0149117007425607,0.0806880472861946,-0.167408874926614,0.868404250801738,0.921223113998981,-6.50748115507802,"FAM3C"
"APPL2",0.0190955182793904,0.0705400633122896,0.165072422267659,0.870223475963687,0.922602838938855,-6.50787619103517,"APPL2"
"TPM2",-0.0347711388788412,-0.104141694240632,-0.161785764052406,0.872783788963279,0.924215690812901,-6.50842250568307,"TPM2"
"DSP",-0.0619418714805142,-0.156752629547026,-0.159290025587375,0.874728920757672,0.924871069023121,-6.50883002884673,"DSP"
"PCBD1",0.0399895446649133,0.112803161730428,0.158950032364416,0.874993967584101,0.924871069023121,-6.50888505623322,"PCBD1"
"TIE1",0.013020647270032,0.0368180749355472,0.158323760585807,0.875482226101707,0.924871069023121,-6.5089861102455,"TIE1"
"ARHGAP18",0.0231541390391454,-0.0100464115328714,0.149264625636122,0.882550504746416,0.930128760630257,-6.51040333854367,"ARHGAP18"
"GLB1",0.0172059199609429,0.0768586062151359,0.147470601532093,0.883951467877059,0.93105367753303,-6.51067411452878,"GLB1"
"KRT18",0.0487800456734868,0.103356823618264,0.144951731382598,0.885919116408337,0.932574028455877,-6.51104877718101,"KRT18"
"IGLV3-21",-0.0222232206904222,-0.0003099427008676,-0.140895134386106,0.889089545005203,0.93535795420713,-6.51163862001085,"IGLV3-21"
"C14orf180",-0.0315526395865891,-0.0510233079958064,-0.139087487606062,0.890502919213116,0.936291189881875,-6.51189607452819,"C14orf180"
"MAN2B2",0.0181587353038223,0.109196733721743,0.137490643923469,0.891751776837447,0.937050449494281,-6.51212074426077,"MAN2B2"
"TPM1",0.0336177354369933,-0.0801438066859416,0.135404869709806,0.893383445498788,0.937739675374459,-6.51241030323935,"TPM1"
"ALOX12",-0.0238079318819203,-0.0569628750107858,-0.131149340701113,0.89671395764757,0.940597954395653,-6.51298737211396,"ALOX12"
"IGLV8-61",-0.034782519215524,-0.0651249911253941,-0.129755524785193,0.897805225457684,0.94063338992298,-6.51317237969033,"IGLV8-61"
"KRT9",-0.0501054089060549,-0.0636172553562969,-0.127086462805706,0.899895499376528,0.942268448140579,-6.51352114715202,"KRT9"
"FERMT3",-0.0182951594861372,-0.0175766887540881,-0.12503760014409,0.90150056562714,0.942839215902812,-6.51378396154943,"FERMT3"
"NQO2",-0.0148149791556344,0.0518703779557932,-0.120482415994007,0.905070590389335,0.945076722524215,-6.51435298405318,"NQO2"
"PPIB",0.0224261992305519,-0.0613045440914833,0.119218014984123,0.906061901219719,0.945161424934774,-6.51450719064374,"PPIB"
"IL1RL1",0.0151169553891432,0.00598905743251722,0.118533683313869,0.906598493216555,0.945161424934774,-6.51458997412975,"IL1RL1"
"GASK1A",-0.0236454683377687,-0.0742068823048092,-0.115245592254968,0.909177348180502,0.946971020148193,-6.51498109554996,"GASK1A"
"PPM1F",-0.0118022313376587,0.175282938307735,-0.113522440502382,0.910529226438599,0.947824162571251,-6.51518167710763,"PPM1F"
"BPGM",0.0123542145158967,0.010309242788814,0.107563500068279,0.915206336166345,0.952135714643233,-6.51585205175826,"BPGM"
"ARG1",-0.0300787519025684,-0.112248877117414,-0.106759599168366,0.915837552004769,0.952235537706888,-6.51593972603803,"ARG1"
"LYPD3",-0.0151514891785669,-0.00169209581470636,-0.103474091133666,0.91841788479308,0.953238777779768,-6.5162912162715,"LYPD3"
